Using TensorFlow backend.
2018-02-01 18:25:19.097888: I C:\tf_jenkins\home\workspace\rel-win\M\windows\PY\36\tensorflow\core\platform\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX
Train on 50000 samples, validate on 10000 samples
Epoch 1/50

30528/50000 [=================>............] - ETA: 3s - loss: 0.6477
30848/50000 [=================>............] - ETA: 3s - loss: 0.6477
31168/50000 [=================>............] - ETA: 3s - loss: 0.6476
31488/50000 [=================>............] - ETA: 3s - loss: 0.6476
31808/50000 [==================>...........] - ETA: 3s - loss: 0.6476
32128/50000 [==================>...........] - ETA: 3s - loss: 0.6476
32448/50000 [==================>...........] - ETA: 3s - loss: 0.6475
32704/50000 [==================>...........] - ETA: 3s - loss: 0.6475
33024/50000 [==================>...........] - ETA: 3s - loss: 0.6475
33344/50000 [===================>..........] - ETA: 2s - loss: 0.6474
33664/50000 [===================>..........] - ETA: 2s - loss: 0.6474
33984/50000 [===================>..........] - ETA: 2s - loss: 0.6474
34304/50000 [===================>..........] - ETA: 2s - loss: 0.6473
34624/50000 [===================>..........] - ETA: 2s - loss: 0.6473
34944/50000 [===================>..........] - ETA: 2s - loss: 0.6473
35264/50000 [====================>.........] - ETA: 2s - loss: 0.6473
35584/50000 [====================>.........] - ETA: 2s - loss: 0.6473
35904/50000 [====================>.........] - ETA: 2s - loss: 0.6472
36224/50000 [====================>.........] - ETA: 2s - loss: 0.6472
36480/50000 [====================>.........] - ETA: 2s - loss: 0.6472
36800/50000 [=====================>........] - ETA: 2s - loss: 0.6472
37120/50000 [=====================>........] - ETA: 2s - loss: 0.6471
37440/50000 [=====================>........] - ETA: 2s - loss: 0.6471
37760/50000 [=====================>........] - ETA: 2s - loss: 0.6471
38080/50000 [=====================>........] - ETA: 2s - loss: 0.6470
38400/50000 [======================>.......] - ETA: 2s - loss: 0.6470
38720/50000 [======================>.......] - ETA: 2s - loss: 0.6470
39040/50000 [======================>.......] - ETA: 1s - loss: 0.6469
39360/50000 [======================>.......] - ETA: 1s - loss: 0.6469
39680/50000 [======================>.......] - ETA: 1s - loss: 0.6468
40000/50000 [=======================>......] - ETA: 1s - loss: 0.6468
40320/50000 [=======================>......] - ETA: 1s - loss: 0.6468
40640/50000 [=======================>......] - ETA: 1s - loss: 0.6467
40896/50000 [=======================>......] - ETA: 1s - loss: 0.6467
41216/50000 [=======================>......] - ETA: 1s - loss: 0.6467
41536/50000 [=======================>......] - ETA: 1s - loss: 0.6467
41856/50000 [========================>.....] - ETA: 1s - loss: 0.6466
42176/50000 [========================>.....] - ETA: 1s - loss: 0.6466
42496/50000 [========================>.....] - ETA: 1s - loss: 0.6465
42816/50000 [========================>.....] - ETA: 1s - loss: 0.6465
43136/50000 [========================>.....] - ETA: 1s - loss: 0.6465
43456/50000 [=========================>....] - ETA: 1s - loss: 0.6464
43776/50000 [=========================>....] - ETA: 1s - loss: 0.6464
44096/50000 [=========================>....] - ETA: 1s - loss: 0.6464
44416/50000 [=========================>....] - ETA: 0s - loss: 0.6464
44736/50000 [=========================>....] - ETA: 0s - loss: 0.6464
45056/50000 [==========================>...] - ETA: 0s - loss: 0.6464
45312/50000 [==========================>...] - ETA: 0s - loss: 0.6464
45632/50000 [==========================>...] - ETA: 0s - loss: 0.6464
45952/50000 [==========================>...] - ETA: 0s - loss: 0.6463
46272/50000 [==========================>...] - ETA: 0s - loss: 0.6463
46592/50000 [==========================>...] - ETA: 0s - loss: 0.6462
46912/50000 [===========================>..] - ETA: 0s - loss: 0.6462
47232/50000 [===========================>..] - ETA: 0s - loss: 0.6462
47552/50000 [===========================>..] - ETA: 0s - loss: 0.6462
47872/50000 [===========================>..] - ETA: 0s - loss: 0.6462
48192/50000 [===========================>..] - ETA: 0s - loss: 0.6462
48512/50000 [============================>.] - ETA: 0s - loss: 0.6461
48832/50000 [============================>.] - ETA: 0s - loss: 0.6461
49152/50000 [============================>.] - ETA: 0s - loss: 0.6461
49472/50000 [============================>.] - ETA: 0s - loss: 0.6460
49792/50000 [============================>.] - ETA: 0s - loss: 0.6460
50000/50000 [==============================] - 10s 193us/step - loss: 0.6460 - val_loss: 0.6417
Epoch 4/50

   64/50000 [..............................] - ETA: 10s - loss: 0.6473
  384/50000 [..............................] - ETA: 9s - loss: 0.6380
  704/50000 [..............................] - ETA: 8s - loss: 0.6406
  960/50000 [..............................] - ETA: 9s - loss: 0.6393
 1280/50000 [..............................] - ETA: 8s - loss: 0.6405
 1536/50000 [..............................] - ETA: 8s - loss: 0.6416
 1856/50000 [>.............................] - ETA: 8s - loss: 0.6412
 2176/50000 [>.............................] - ETA: 8s - loss: 0.6414
 2496/50000 [>.............................] - ETA: 8s - loss: 0.6412
 2816/50000 [>.............................] - ETA: 8s - loss: 0.6415
 3136/50000 [>.............................] - ETA: 8s - loss: 0.6417
 3456/50000 [=>............................] - ETA: 8s - loss: 0.6416
 3776/50000 [=>............................] - ETA: 8s - loss: 0.6417
 4096/50000 [=>............................] - ETA: 8s - loss: 0.6417
 4352/50000 [=>............................] - ETA: 8s - loss: 0.6418
 4672/50000 [=>............................] - ETA: 8s - loss: 0.6416
 4992/50000 [=>............................] - ETA: 8s - loss: 0.6418
 5312/50000 [==>...........................] - ETA: 8s - loss: 0.6416
 5632/50000 [==>...........................] - ETA: 8s - loss: 0.6417
 5952/50000 [==>...........................] - ETA: 8s - loss: 0.6416
 6272/50000 [==>...........................] - ETA: 7s - loss: 0.6418
 6592/50000 [==>...........................] - ETA: 7s - loss: 0.6417
 6912/50000 [===>..........................] - ETA: 7s - loss: 0.6416
 7232/50000 [===>..........................] - ETA: 7s - loss: 0.6415
 7552/50000 [===>..........................] - ETA: 7s - loss: 0.6416
 7872/50000 [===>..........................] - ETA: 7s - loss: 0.6416
 8192/50000 [===>..........................] - ETA: 7s - loss: 0.6419
 8512/50000 [====>.........................] - ETA: 7s - loss: 0.6417
 8832/50000 [====>.........................] - ETA: 7s - loss: 0.6414
 9152/50000 [====>.........................] - ETA: 7s - loss: 0.6414
 9472/50000 [====>.........................] - ETA: 7s - loss: 0.6414
 9792/50000 [====>.........................] - ETA: 7s - loss: 0.6413
10112/50000 [=====>........................] - ETA: 7s - loss: 0.6413
10432/50000 [=====>........................] - ETA: 7s - loss: 0.6412
10752/50000 [=====>........................] - ETA: 7s - loss: 0.6412
11072/50000 [=====>........................] - ETA: 7s - loss: 0.6412
11392/50000 [=====>........................] - ETA: 6s - loss: 0.6411
11712/50000 [======>.......................] - ETA: 6s - loss: 0.6411
12032/50000 [======>.......................] - ETA: 6s - loss: 0.6410
12352/50000 [======>.......................] - ETA: 6s - loss: 0.6409
12672/50000 [======>.......................] - ETA: 6s - loss: 0.6410
12992/50000 [======>.......................] - ETA: 6s - loss: 0.6410
13312/50000 [======>.......................] - ETA: 6s - loss: 0.6410
13632/50000 [=======>......................] - ETA: 6s - loss: 0.6410
13952/50000 [=======>......................] - ETA: 6s - loss: 0.6410
14272/50000 [=======>......................] - ETA: 6s - loss: 0.6410
14592/50000 [=======>......................] - ETA: 6s - loss: 0.6409
14912/50000 [=======>......................] - ETA: 6s - loss: 0.6409
15232/50000 [========>.....................] - ETA: 6s - loss: 0.6408
15552/50000 [========>.....................] - ETA: 6s - loss: 0.6407
15872/50000 [========>.....................] - ETA: 6s - loss: 0.6406
16192/50000 [========>.....................] - ETA: 6s - loss: 0.6406
16512/50000 [========>.....................] - ETA: 5s - loss: 0.6405
16832/50000 [=========>....................] - ETA: 5s - loss: 0.6405
17152/50000 [=========>....................] - ETA: 5s - loss: 0.6405
17472/50000 [=========>....................] - ETA: 5s - loss: 0.6404
17792/50000 [=========>....................] - ETA: 5s - loss: 0.6404
18112/50000 [=========>....................] - ETA: 5s - loss: 0.6404
18432/50000 [==========>...................] - ETA: 5s - loss: 0.6403
18752/50000 [==========>...................] - ETA: 5s - loss: 0.6403
19072/50000 [==========>...................] - ETA: 5s - loss: 0.6402
19392/50000 [==========>...................] - ETA: 5s - loss: 0.6401
19712/50000 [==========>...................] - ETA: 5s - loss: 0.6401
20032/50000 [===========>..................] - ETA: 5s - loss: 0.6401
20352/50000 [===========>..................] - ETA: 5s - loss: 0.6401
20672/50000 [===========>..................] - ETA: 5s - loss: 0.6400
20992/50000 [===========>..................] - ETA: 5s - loss: 0.6400
21312/50000 [===========>..................] - ETA: 5s - loss: 0.6400
21632/50000 [===========>..................] - ETA: 5s - loss: 0.6399
21952/50000 [============>.................] - ETA: 5s - loss: 0.6399
22272/50000 [============>.................] - ETA: 4s - loss: 0.6398
22592/50000 [============>.................] - ETA: 4s - loss: 0.6398
22912/50000 [============>.................] - ETA: 4s - loss: 0.6397
23232/50000 [============>.................] - ETA: 4s - loss: 0.6397
23552/50000 [=============>................] - ETA: 4s - loss: 0.6396
23872/50000 [=============>................] - ETA: 4s - loss: 0.6396
24192/50000 [=============>................] - ETA: 4s - loss: 0.6396
24512/50000 [=============>................] - ETA: 4s - loss: 0.6396
24832/50000 [=============>................] - ETA: 4s - loss: 0.6396
25152/50000 [==============>...............] - ETA: 4s - loss: 0.6396
25472/50000 [==============>...............] - ETA: 4s - loss: 0.6395
25792/50000 [==============>...............] - ETA: 4s - loss: 0.6395
26112/50000 [==============>...............] - ETA: 4s - loss: 0.6395
26432/50000 [==============>...............] - ETA: 4s - loss: 0.6395
26752/50000 [===============>..............] - ETA: 4s - loss: 0.6395
27072/50000 [===============>..............] - ETA: 4s - loss: 0.6394
27392/50000 [===============>..............] - ETA: 4s - loss: 0.6394
27712/50000 [===============>..............] - ETA: 3s - loss: 0.6394
28032/50000 [===============>..............] - ETA: 3s - loss: 0.6394
28352/50000 [================>.............] - ETA: 3s - loss: 0.6394
28608/50000 [================>.............] - ETA: 3s - loss: 0.6393
28928/50000 [================>.............] - ETA: 3s - loss: 0.6393
29248/50000 [================>.............] - ETA: 3s - loss: 0.6392
29568/50000 [================>.............] - ETA: 3s - loss: 0.6392
29888/50000 [================>.............] - ETA: 3s - loss: 0.6392
30208/50000 [=================>............] - ETA: 3s - loss: 0.6392
30528/50000 [=================>............] - ETA: 3s - loss: 0.6392
30848/50000 [=================>............] - ETA: 3s - loss: 0.6392
31168/50000 [=================>............] - ETA: 3s - loss: 0.6391
31488/50000 [=================>............] - ETA: 3s - loss: 0.6391
31808/50000 [==================>...........] - ETA: 3s - loss: 0.6391
32128/50000 [==================>...........] - ETA: 3s - loss: 0.6390
32448/50000 [==================>...........] - ETA: 3s - loss: 0.6390
32768/50000 [==================>...........] - ETA: 3s - loss: 0.6389
33088/50000 [==================>...........] - ETA: 3s - loss: 0.6389
33408/50000 [===================>..........] - ETA: 2s - loss: 0.6389
33728/50000 [===================>..........] - ETA: 2s - loss: 0.6388
34048/50000 [===================>..........] - ETA: 2s - loss: 0.6388
34368/50000 [===================>..........] - ETA: 2s - loss: 0.6387
34688/50000 [===================>..........] - ETA: 2s - loss: 0.6387
35008/50000 [====================>.........] - ETA: 2s - loss: 0.6387
35328/50000 [====================>.........] - ETA: 2s - loss: 0.6386
35648/50000 [====================>.........] - ETA: 2s - loss: 0.6386
35968/50000 [====================>.........] - ETA: 2s - loss: 0.6386
36288/50000 [====================>.........] - ETA: 2s - loss: 0.6385
36608/50000 [====================>.........] - ETA: 2s - loss: 0.6385
36928/50000 [=====================>........] - ETA: 2s - loss: 0.6385
37248/50000 [=====================>........] - ETA: 2s - loss: 0.6385
37568/50000 [=====================>........] - ETA: 2s - loss: 0.6384
37888/50000 [=====================>........] - ETA: 2s - loss: 0.6385
38208/50000 [=====================>........] - ETA: 2s - loss: 0.6384
38528/50000 [======================>.......] - ETA: 2s - loss: 0.6384
38848/50000 [======================>.......] - ETA: 1s - loss: 0.6384
39168/50000 [======================>.......] - ETA: 1s - loss: 0.6383
39488/50000 [======================>.......] - ETA: 1s - loss: 0.6383
39808/50000 [======================>.......] - ETA: 1s - loss: 0.6382
40128/50000 [=======================>......] - ETA: 1s - loss: 0.6382
40448/50000 [=======================>......] - ETA: 1s - loss: 0.6381
40768/50000 [=======================>......] - ETA: 1s - loss: 0.6381
41024/50000 [=======================>......] - ETA: 1s - loss: 0.6381
41344/50000 [=======================>......] - ETA: 1s - loss: 0.6381
41664/50000 [=======================>......] - ETA: 1s - loss: 0.6380
41984/50000 [========================>.....] - ETA: 1s - loss: 0.6380
42304/50000 [========================>.....] - ETA: 1s - loss: 0.6380
42624/50000 [========================>.....] - ETA: 1s - loss: 0.6380
42944/50000 [========================>.....] - ETA: 1s - loss: 0.6379
43264/50000 [========================>.....] - ETA: 1s - loss: 0.6379
43520/50000 [=========================>....] - ETA: 1s - loss: 0.6378
43840/50000 [=========================>....] - ETA: 1s - loss: 0.6378
44160/50000 [=========================>....] - ETA: 1s - loss: 0.6378
44480/50000 [=========================>....] - ETA: 0s - loss: 0.6378
44800/50000 [=========================>....] - ETA: 0s - loss: 0.6377
45120/50000 [==========================>...] - ETA: 0s - loss: 0.6377
45440/50000 [==========================>...] - ETA: 0s - loss: 0.6377
45760/50000 [==========================>...] - ETA: 0s - loss: 0.6376
46080/50000 [==========================>...] - ETA: 0s - loss: 0.6376
46400/50000 [==========================>...] - ETA: 0s - loss: 0.6376
46720/50000 [===========================>..] - ETA: 0s - loss: 0.6376
47040/50000 [===========================>..] - ETA: 0s - loss: 0.6375
47360/50000 [===========================>..] - ETA: 0s - loss: 0.6375
47680/50000 [===========================>..] - ETA: 0s - loss: 0.6374
48000/50000 [===========================>..] - ETA: 0s - loss: 0.6374
48320/50000 [===========================>..] - ETA: 0s - loss: 0.6374
48640/50000 [============================>.] - ETA: 0s - loss: 0.6373
