Using TensorFlow backend.
2018-01-30 18:48:11.773928: I C:\tf_jenkins\home\workspace\rel-win\M\windows\PY\36\tensorflow\core\platform\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX
Reading TRAIN data...
Reading TEST data...
Train on 50000 samples, validate on 10000 samples
Epoch 1/50

31232/50000 [=================>............] - ETA: 1s - loss: 0.1180
32000/50000 [==================>...........] - ETA: 1s - loss: 0.1179
32512/50000 [==================>...........] - ETA: 1s - loss: 0.1179
33024/50000 [==================>...........] - ETA: 1s - loss: 0.1180
33536/50000 [===================>..........] - ETA: 1s - loss: 0.1180
34304/50000 [===================>..........] - ETA: 1s - loss: 0.1179
35072/50000 [====================>.........] - ETA: 1s - loss: 0.1178
35840/50000 [====================>.........] - ETA: 1s - loss: 0.1178
36608/50000 [====================>.........] - ETA: 1s - loss: 0.1178
37120/50000 [=====================>........] - ETA: 1s - loss: 0.1178
37632/50000 [=====================>........] - ETA: 1s - loss: 0.1178
38400/50000 [======================>.......] - ETA: 1s - loss: 0.1178
39168/50000 [======================>.......] - ETA: 1s - loss: 0.1177
39680/50000 [======================>.......] - ETA: 1s - loss: 0.1177
40192/50000 [=======================>......] - ETA: 0s - loss: 0.1176
40704/50000 [=======================>......] - ETA: 0s - loss: 0.1176
41472/50000 [=======================>......] - ETA: 0s - loss: 0.1176
41984/50000 [========================>.....] - ETA: 0s - loss: 0.1176
42752/50000 [========================>.....] - ETA: 0s - loss: 0.1175
43520/50000 [=========================>....] - ETA: 0s - loss: 0.1175
44032/50000 [=========================>....] - ETA: 0s - loss: 0.1175
44800/50000 [=========================>....] - ETA: 0s - loss: 0.1176
45312/50000 [==========================>...] - ETA: 0s - loss: 0.1175
46336/50000 [==========================>...] - ETA: 0s - loss: 0.1175
47360/50000 [===========================>..] - ETA: 0s - loss: 0.1175
48384/50000 [============================>.] - ETA: 0s - loss: 0.1175
49408/50000 [============================>.] - ETA: 0s - loss: 0.1175
50000/50000 [==============================] - 5s 107us/step - loss: 0.1175 - val_loss: 0.1153
Epoch 34/50

  256/50000 [..............................] - ETA: 6s - loss: 0.1154
 1024/50000 [..............................] - ETA: 4s - loss: 0.1182
 1792/50000 [>.............................] - ETA: 4s - loss: 0.1174
 2304/50000 [>.............................] - ETA: 4s - loss: 0.1168
 2816/50000 [>.............................] - ETA: 4s - loss: 0.1164
 3328/50000 [>.............................] - ETA: 4s - loss: 0.1164
 3840/50000 [=>............................] - ETA: 4s - loss: 0.1161
 4352/50000 [=>............................] - ETA: 4s - loss: 0.1160
 4864/50000 [=>............................] - ETA: 4s - loss: 0.1161
 5632/50000 [==>...........................] - ETA: 4s - loss: 0.1163
 6144/50000 [==>...........................] - ETA: 4s - loss: 0.1160
 6656/50000 [==>...........................] - ETA: 4s - loss: 0.1160
 7424/50000 [===>..........................] - ETA: 4s - loss: 0.1160
 7936/50000 [===>..........................] - ETA: 4s - loss: 0.1162
 8704/50000 [====>.........................] - ETA: 4s - loss: 0.1162
 9216/50000 [====>.........................] - ETA: 4s - loss: 0.1161
 9728/50000 [====>.........................] - ETA: 4s - loss: 0.1160
10240/50000 [=====>........................] - ETA: 4s - loss: 0.1160
11008/50000 [=====>........................] - ETA: 4s - loss: 0.1161
11520/50000 [=====>........................] - ETA: 3s - loss: 0.1161
12032/50000 [======>.......................] - ETA: 3s - loss: 0.1162
12800/50000 [======>.......................] - ETA: 3s - loss: 0.1163
13568/50000 [=======>......................] - ETA: 3s - loss: 0.1164
14080/50000 [=======>......................] - ETA: 3s - loss: 0.1163
14848/50000 [=======>......................] - ETA: 3s - loss: 0.1162
15360/50000 [========>.....................] - ETA: 3s - loss: 0.1162
15872/50000 [========>.....................] - ETA: 3s - loss: 0.1163
16384/50000 [========>.....................] - ETA: 3s - loss: 0.1163
16896/50000 [=========>....................] - ETA: 3s - loss: 0.1163
17664/50000 [=========>....................] - ETA: 3s - loss: 0.1164
18176/50000 [=========>....................] - ETA: 3s - loss: 0.1164
18944/50000 [==========>...................] - ETA: 3s - loss: 0.1163
19712/50000 [==========>...................] - ETA: 3s - loss: 0.1163
20480/50000 [===========>..................] - ETA: 2s - loss: 0.1162
20992/50000 [===========>..................] - ETA: 2s - loss: 0.1162
21504/50000 [===========>..................] - ETA: 2s - loss: 0.1162
22272/50000 [============>.................] - ETA: 2s - loss: 0.1162
22784/50000 [============>.................] - ETA: 2s - loss: 0.1163
23296/50000 [============>.................] - ETA: 2s - loss: 0.1163
23808/50000 [=============>................] - ETA: 2s - loss: 0.1163
24320/50000 [=============>................] - ETA: 2s - loss: 0.1163
25088/50000 [==============>...............] - ETA: 2s - loss: 0.1164
25856/50000 [==============>...............] - ETA: 2s - loss: 0.1164
26368/50000 [==============>...............] - ETA: 2s - loss: 0.1163
27136/50000 [===============>..............] - ETA: 2s - loss: 0.1163
27904/50000 [===============>..............] - ETA: 2s - loss: 0.1163
28416/50000 [================>.............] - ETA: 2s - loss: 0.1163
29184/50000 [================>.............] - ETA: 2s - loss: 0.1163
29696/50000 [================>.............] - ETA: 2s - loss: 0.1163
30464/50000 [=================>............] - ETA: 1s - loss: 0.1163
31232/50000 [=================>............] - ETA: 1s - loss: 0.1163
31744/50000 [==================>...........] - ETA: 1s - loss: 0.1163
32256/50000 [==================>...........] - ETA: 1s - loss: 0.1163
33024/50000 [==================>...........] - ETA: 1s - loss: 0.1163
33536/50000 [===================>..........] - ETA: 1s - loss: 0.1163
34048/50000 [===================>..........] - ETA: 1s - loss: 0.1162
34816/50000 [===================>..........] - ETA: 1s - loss: 0.1162
35328/50000 [====================>.........] - ETA: 1s - loss: 0.1162
35840/50000 [====================>.........] - ETA: 1s - loss: 0.1162
36608/50000 [====================>.........] - ETA: 1s - loss: 0.1162
37376/50000 [=====================>........] - ETA: 1s - loss: 0.1162
37888/50000 [=====================>........] - ETA: 1s - loss: 0.1162
38400/50000 [======================>.......] - ETA: 1s - loss: 0.1162
38912/50000 [======================>.......] - ETA: 1s - loss: 0.1162
39680/50000 [======================>.......] - ETA: 1s - loss: 0.1162
40192/50000 [=======================>......] - ETA: 0s - loss: 0.1162
40704/50000 [=======================>......] - ETA: 0s - loss: 0.1162
41472/50000 [=======================>......] - ETA: 0s - loss: 0.1162
42240/50000 [========================>.....] - ETA: 0s - loss: 0.1162
42752/50000 [========================>.....] - ETA: 0s - loss: 0.1161
43264/50000 [========================>.....] - ETA: 0s - loss: 0.1161
43776/50000 [=========================>....] - ETA: 0s - loss: 0.1161
44288/50000 [=========================>....] - ETA: 0s - loss: 0.1161
45056/50000 [==========================>...] - ETA: 0s - loss: 0.1161
45824/50000 [==========================>...] - ETA: 0s - loss: 0.1161
46336/50000 [==========================>...] - ETA: 0s - loss: 0.1161
46848/50000 [===========================>..] - ETA: 0s - loss: 0.1160
47616/50000 [===========================>..] - ETA: 0s - loss: 0.1160
48384/50000 [============================>.] - ETA: 0s - loss: 0.1160
48896/50000 [============================>.] - ETA: 0s - loss: 0.1160
49408/50000 [============================>.] - ETA: 0s - loss: 0.1160
49920/50000 [============================>.] - ETA: 0s - loss: 0.1159
50000/50000 [==============================] - 6s 111us/step - loss: 0.1160 - val_loss: 0.1138
Epoch 35/50

  256/50000 [..............................] - ETA: 6s - loss: 0.1137
 1024/50000 [..............................] - ETA: 5s - loss: 0.1137
 1536/50000 [..............................] - ETA: 5s - loss: 0.1141
 2304/50000 [>.............................] - ETA: 4s - loss: 0.1137
 3072/50000 [>.............................] - ETA: 4s - loss: 0.1140
 3584/50000 [=>............................] - ETA: 4s - loss: 0.1140
 4096/50000 [=>............................] - ETA: 4s - loss: 0.1143
 4608/50000 [=>............................] - ETA: 4s - loss: 0.1145
 5120/50000 [==>...........................] - ETA: 4s - loss: 0.1146
 6144/50000 [==>...........................] - ETA: 4s - loss: 0.1148
 7168/50000 [===>..........................] - ETA: 3s - loss: 0.1150
 8192/50000 [===>..........................] - ETA: 3s - loss: 0.1150
 9216/50000 [====>.........................] - ETA: 3s - loss: 0.1149
 9984/50000 [====>.........................] - ETA: 3s - loss: 0.1148
10496/50000 [=====>........................] - ETA: 3s - loss: 0.1150
11264/50000 [=====>........................] - ETA: 3s - loss: 0.1150
11776/50000 [======>.......................] - ETA: 3s - loss: 0.1149
12288/50000 [======>.......................] - ETA: 3s - loss: 0.1149
13056/50000 [======>.......................] - ETA: 3s - loss: 0.1150
13568/50000 [=======>......................] - ETA: 3s - loss: 0.1149
14080/50000 [=======>......................] - ETA: 3s - loss: 0.1149
14848/50000 [=======>......................] - ETA: 3s - loss: 0.1148
15616/50000 [========>.....................] - ETA: 2s - loss: 0.1148
16128/50000 [========>.....................] - ETA: 2s - loss: 0.1148
16896/50000 [=========>....................] - ETA: 2s - loss: 0.1148
17664/50000 [=========>....................] - ETA: 2s - loss: 0.1149
18176/50000 [=========>....................] - ETA: 2s - loss: 0.1149
18688/50000 [==========>...................] - ETA: 2s - loss: 0.1149
19200/50000 [==========>...................] - ETA: 2s - loss: 0.1149
19712/50000 [==========>...................] - ETA: 2s - loss: 0.1148
20224/50000 [===========>..................] - ETA: 2s - loss: 0.1149
20992/50000 [===========>..................] - ETA: 2s - loss: 0.1149
21760/50000 [============>.................] - ETA: 2s - loss: 0.1149
22272/50000 [============>.................] - ETA: 2s - loss: 0.1149
22784/50000 [============>.................] - ETA: 2s - loss: 0.1149
23296/50000 [============>.................] - ETA: 2s - loss: 0.1149
23808/50000 [=============>................] - ETA: 2s - loss: 0.1150
24576/50000 [=============>................] - ETA: 2s - loss: 0.1150
25088/50000 [==============>...............] - ETA: 2s - loss: 0.1149
25600/50000 [==============>...............] - ETA: 2s - loss: 0.1149
26112/50000 [==============>...............] - ETA: 2s - loss: 0.1149
26880/50000 [===============>..............] - ETA: 2s - loss: 0.1149
27648/50000 [===============>..............] - ETA: 2s - loss: 0.1149
28160/50000 [===============>..............] - ETA: 2s - loss: 0.1148
28672/50000 [================>.............] - ETA: 1s - loss: 0.1148
29440/50000 [================>.............] - ETA: 1s - loss: 0.1148
29952/50000 [================>.............] - ETA: 1s - loss: 0.1148
30464/50000 [=================>............] - ETA: 1s - loss: 0.1148
31232/50000 [=================>............] - ETA: 1s - loss: 0.1148
32000/50000 [==================>...........] - ETA: 1s - loss: 0.1148
32768/50000 [==================>...........] - ETA: 1s - loss: 0.1148
33536/50000 [===================>..........] - ETA: 1s - loss: 0.1148
34304/50000 [===================>..........] - ETA: 1s - loss: 0.1148
34816/50000 [===================>..........] - ETA: 1s - loss: 0.1148
35584/50000 [====================>.........] - ETA: 1s - loss: 0.1148
36352/50000 [====================>.........] - ETA: 1s - loss: 0.1147
36864/50000 [=====================>........] - ETA: 1s - loss: 0.1147
37376/50000 [=====================>........] - ETA: 1s - loss: 0.1147
37888/50000 [=====================>........] - ETA: 1s - loss: 0.1146
38656/50000 [======================>.......] - ETA: 1s - loss: 0.1146
39424/50000 [======================>.......] - ETA: 1s - loss: 0.1146
39936/50000 [======================>.......] - ETA: 0s - loss: 0.1146
40448/50000 [=======================>......] - ETA: 0s - loss: 0.1146
40960/50000 [=======================>......] - ETA: 0s - loss: 0.1146
41472/50000 [=======================>......] - ETA: 0s - loss: 0.1146
42240/50000 [========================>.....] - ETA: 0s - loss: 0.1146
43008/50000 [========================>.....] - ETA: 0s - loss: 0.1146
43520/50000 [=========================>....] - ETA: 0s - loss: 0.1146
44032/50000 [=========================>....] - ETA: 0s - loss: 0.1146
44544/50000 [=========================>....] - ETA: 0s - loss: 0.1146
45056/50000 [==========================>...] - ETA: 0s - loss: 0.1146
45568/50000 [==========================>...] - ETA: 0s - loss: 0.1146
46080/50000 [==========================>...] - ETA: 0s - loss: 0.1146
46592/50000 [==========================>...] - ETA: 0s - loss: 0.1146
47104/50000 [===========================>..] - ETA: 0s - loss: 0.1146
47616/50000 [===========================>..] - ETA: 0s - loss: 0.1145
48384/50000 [============================>.] - ETA: 0s - loss: 0.1145
49152/50000 [============================>.] - ETA: 0s - loss: 0.1145
49920/50000 [============================>.] - ETA: 0s - loss: 0.1145
50000/50000 [==============================] - 5s 107us/step - loss: 0.1145 - val_loss: 0.1124
Epoch 36/50

  256/50000 [..............................] - ETA: 7s - loss: 0.1134
 1024/50000 [..............................] - ETA: 5s - loss: 0.1132
 1792/50000 [>.............................] - ETA: 4s - loss: 0.1138
 2560/50000 [>.............................] - ETA: 4s - loss: 0.1137
 3072/50000 [>.............................] - ETA: 4s - loss: 0.1134
