Using TensorFlow backend.
2018-02-04 01:39:11.458747: I C:\tf_jenkins\home\workspace\rel-win\M\windows\PY\36\tensorflow\core\platform\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX
Train on 50000 samples, validate on 10000 samples
Epoch 1/50

44864/50000 [=========================>....] - ETA: 0s - loss: 0.5987
45184/50000 [==========================>...] - ETA: 0s - loss: 0.5987
45568/50000 [==========================>...] - ETA: 0s - loss: 0.5988
45888/50000 [==========================>...] - ETA: 0s - loss: 0.5988
46272/50000 [==========================>...] - ETA: 0s - loss: 0.5988
46656/50000 [==========================>...] - ETA: 0s - loss: 0.5987
47040/50000 [===========================>..] - ETA: 0s - loss: 0.5987
47424/50000 [===========================>..] - ETA: 0s - loss: 0.5988
47744/50000 [===========================>..] - ETA: 0s - loss: 0.5988
48128/50000 [===========================>..] - ETA: 0s - loss: 0.5988
48384/50000 [============================>.] - ETA: 0s - loss: 0.5988
48704/50000 [============================>.] - ETA: 0s - loss: 0.5988
49088/50000 [============================>.] - ETA: 0s - loss: 0.5987
49472/50000 [============================>.] - ETA: 0s - loss: 0.5988
49856/50000 [============================>.] - ETA: 0s - loss: 0.5988
50000/50000 [==============================] - 9s 187us/step - loss: 0.5988 - val_loss: 0.5976
Epoch 25/50

   64/50000 [..............................] - ETA: 14s - loss: 0.5801
  320/50000 [..............................] - ETA: 12s - loss: 0.5970
  640/50000 [..............................] - ETA: 10s - loss: 0.6019
  896/50000 [..............................] - ETA: 9s - loss: 0.6002
 1216/50000 [..............................] - ETA: 9s - loss: 0.6011
 1536/50000 [..............................] - ETA: 8s - loss: 0.6001
 1856/50000 [>.............................] - ETA: 8s - loss: 0.6006
 2176/50000 [>.............................] - ETA: 8s - loss: 0.6006
 2496/50000 [>.............................] - ETA: 8s - loss: 0.5998
 2752/50000 [>.............................] - ETA: 8s - loss: 0.6003
 3072/50000 [>.............................] - ETA: 8s - loss: 0.6002
 3392/50000 [=>............................] - ETA: 8s - loss: 0.6000
 3712/50000 [=>............................] - ETA: 8s - loss: 0.5995
 4032/50000 [=>............................] - ETA: 8s - loss: 0.5997
 4352/50000 [=>............................] - ETA: 7s - loss: 0.5996
 4672/50000 [=>............................] - ETA: 7s - loss: 0.5994
 4992/50000 [=>............................] - ETA: 7s - loss: 0.5991
 5312/50000 [==>...........................] - ETA: 7s - loss: 0.5988
 5696/50000 [==>...........................] - ETA: 7s - loss: 0.5990
 6080/50000 [==>...........................] - ETA: 7s - loss: 0.5987
 6400/50000 [==>...........................] - ETA: 7s - loss: 0.5986
 6784/50000 [===>..........................] - ETA: 7s - loss: 0.5985
 7168/50000 [===>..........................] - ETA: 7s - loss: 0.5985
 7552/50000 [===>..........................] - ETA: 7s - loss: 0.5986
 7936/50000 [===>..........................] - ETA: 7s - loss: 0.5987
 8320/50000 [===>..........................] - ETA: 6s - loss: 0.5986
 8704/50000 [====>.........................] - ETA: 6s - loss: 0.5989
 9024/50000 [====>.........................] - ETA: 6s - loss: 0.5987
 9344/50000 [====>.........................] - ETA: 6s - loss: 0.5986
 9664/50000 [====>.........................] - ETA: 6s - loss: 0.5986
10048/50000 [=====>........................] - ETA: 6s - loss: 0.5987
10432/50000 [=====>........................] - ETA: 6s - loss: 0.5988
10816/50000 [=====>........................] - ETA: 6s - loss: 0.5987
11136/50000 [=====>........................] - ETA: 6s - loss: 0.5990
11456/50000 [=====>........................] - ETA: 6s - loss: 0.5989
11840/50000 [======>.......................] - ETA: 6s - loss: 0.5990
12160/50000 [======>.......................] - ETA: 6s - loss: 0.5990
12416/50000 [======>.......................] - ETA: 6s - loss: 0.5991
12672/50000 [======>.......................] - ETA: 6s - loss: 0.5992
12928/50000 [======>.......................] - ETA: 6s - loss: 0.5991
13184/50000 [======>.......................] - ETA: 6s - loss: 0.5991
13440/50000 [=======>......................] - ETA: 6s - loss: 0.5991
13696/50000 [=======>......................] - ETA: 6s - loss: 0.5992
14016/50000 [=======>......................] - ETA: 6s - loss: 0.5992
14272/50000 [=======>......................] - ETA: 6s - loss: 0.5992
14528/50000 [=======>......................] - ETA: 6s - loss: 0.5992
14848/50000 [=======>......................] - ETA: 6s - loss: 0.5991
15168/50000 [========>.....................] - ETA: 5s - loss: 0.5990
15488/50000 [========>.....................] - ETA: 5s - loss: 0.5991
15808/50000 [========>.....................] - ETA: 5s - loss: 0.5992
16128/50000 [========>.....................] - ETA: 5s - loss: 0.5991
16384/50000 [========>.....................] - ETA: 5s - loss: 0.5992
16704/50000 [=========>....................] - ETA: 5s - loss: 0.5992
17024/50000 [=========>....................] - ETA: 5s - loss: 0.5991
17344/50000 [=========>....................] - ETA: 5s - loss: 0.5991
17664/50000 [=========>....................] - ETA: 5s - loss: 0.5992
17984/50000 [=========>....................] - ETA: 5s - loss: 0.5994
18304/50000 [=========>....................] - ETA: 5s - loss: 0.5994
18624/50000 [==========>...................] - ETA: 5s - loss: 0.5993
18944/50000 [==========>...................] - ETA: 5s - loss: 0.5995
19264/50000 [==========>...................] - ETA: 5s - loss: 0.5995
19584/50000 [==========>...................] - ETA: 5s - loss: 0.5995
19904/50000 [==========>...................] - ETA: 5s - loss: 0.5993
20224/50000 [===========>..................] - ETA: 5s - loss: 0.5994
20608/50000 [===========>..................] - ETA: 5s - loss: 0.5993
20928/50000 [===========>..................] - ETA: 4s - loss: 0.5993
21312/50000 [===========>..................] - ETA: 4s - loss: 0.5991
21568/50000 [===========>..................] - ETA: 4s - loss: 0.5991
21952/50000 [============>.................] - ETA: 4s - loss: 0.5991
22336/50000 [============>.................] - ETA: 4s - loss: 0.5990
22720/50000 [============>.................] - ETA: 4s - loss: 0.5990
23104/50000 [============>.................] - ETA: 4s - loss: 0.5989
23424/50000 [=============>................] - ETA: 4s - loss: 0.5989
23744/50000 [=============>................] - ETA: 4s - loss: 0.5989
24064/50000 [=============>................] - ETA: 4s - loss: 0.5989
24512/50000 [=============>................] - ETA: 4s - loss: 0.5988
24896/50000 [=============>................] - ETA: 4s - loss: 0.5987
25280/50000 [==============>...............] - ETA: 4s - loss: 0.5988
25664/50000 [==============>...............] - ETA: 4s - loss: 0.5988
25984/50000 [==============>...............] - ETA: 4s - loss: 0.5988
26304/50000 [==============>...............] - ETA: 4s - loss: 0.5988
26752/50000 [===============>..............] - ETA: 3s - loss: 0.5988
26944/50000 [===============>..............] - ETA: 3s - loss: 0.5988
27264/50000 [===============>..............] - ETA: 3s - loss: 0.5988
27520/50000 [===============>..............] - ETA: 3s - loss: 0.5989
27776/50000 [===============>..............] - ETA: 3s - loss: 0.5989
28032/50000 [===============>..............] - ETA: 3s - loss: 0.5989
28352/50000 [================>.............] - ETA: 3s - loss: 0.5989
28608/50000 [================>.............] - ETA: 3s - loss: 0.5990
28864/50000 [================>.............] - ETA: 3s - loss: 0.5990
29184/50000 [================>.............] - ETA: 3s - loss: 0.5990
29504/50000 [================>.............] - ETA: 3s - loss: 0.5990
29760/50000 [================>.............] - ETA: 3s - loss: 0.5990
30016/50000 [=================>............] - ETA: 3s - loss: 0.5989
30336/50000 [=================>............] - ETA: 3s - loss: 0.5990
30656/50000 [=================>............] - ETA: 3s - loss: 0.5989
30976/50000 [=================>............] - ETA: 3s - loss: 0.5989
31296/50000 [=================>............] - ETA: 3s - loss: 0.5989
31552/50000 [=================>............] - ETA: 3s - loss: 0.5989
31872/50000 [==================>...........] - ETA: 3s - loss: 0.5990
32192/50000 [==================>...........] - ETA: 3s - loss: 0.5990
32512/50000 [==================>...........] - ETA: 3s - loss: 0.5990
32896/50000 [==================>...........] - ETA: 2s - loss: 0.5990
33216/50000 [==================>...........] - ETA: 2s - loss: 0.5990
33600/50000 [===================>..........] - ETA: 2s - loss: 0.5990
33984/50000 [===================>..........] - ETA: 2s - loss: 0.5989
34304/50000 [===================>..........] - ETA: 2s - loss: 0.5989
34624/50000 [===================>..........] - ETA: 2s - loss: 0.5989
35008/50000 [====================>.........] - ETA: 2s - loss: 0.5989
35328/50000 [====================>.........] - ETA: 2s - loss: 0.5989
35712/50000 [====================>.........] - ETA: 2s - loss: 0.5990
36096/50000 [====================>.........] - ETA: 2s - loss: 0.5990
36480/50000 [====================>.........] - ETA: 2s - loss: 0.5990
36864/50000 [=====================>........] - ETA: 2s - loss: 0.5991
37248/50000 [=====================>........] - ETA: 2s - loss: 0.5990
37632/50000 [=====================>........] - ETA: 2s - loss: 0.5990
38016/50000 [=====================>........] - ETA: 2s - loss: 0.5989
38400/50000 [======================>.......] - ETA: 1s - loss: 0.5990
38656/50000 [======================>.......] - ETA: 1s - loss: 0.5990
38976/50000 [======================>.......] - ETA: 1s - loss: 0.5990
39360/50000 [======================>.......] - ETA: 1s - loss: 0.5990
39744/50000 [======================>.......] - ETA: 1s - loss: 0.5990
40128/50000 [=======================>......] - ETA: 1s - loss: 0.5990
40512/50000 [=======================>......] - ETA: 1s - loss: 0.5991
40832/50000 [=======================>......] - ETA: 1s - loss: 0.5991
41152/50000 [=======================>......] - ETA: 1s - loss: 0.5992
41664/50000 [=======================>......] - ETA: 1s - loss: 0.5992
42240/50000 [========================>.....] - ETA: 1s - loss: 0.5992
42880/50000 [========================>.....] - ETA: 1s - loss: 0.5992
43520/50000 [=========================>....] - ETA: 1s - loss: 0.5992
44096/50000 [=========================>....] - ETA: 0s - loss: 0.5992
44736/50000 [=========================>....] - ETA: 0s - loss: 0.5991
45376/50000 [==========================>...] - ETA: 0s - loss: 0.5991
46016/50000 [==========================>...] - ETA: 0s - loss: 0.5991
46592/50000 [==========================>...] - ETA: 0s - loss: 0.5990
47168/50000 [===========================>..] - ETA: 0s - loss: 0.5990
47808/50000 [===========================>..] - ETA: 0s - loss: 0.5990
48384/50000 [============================>.] - ETA: 0s - loss: 0.5990
49024/50000 [============================>.] - ETA: 0s - loss: 0.5990
49664/50000 [============================>.] - ETA: 0s - loss: 0.5989
50000/50000 [==============================] - 8s 162us/step - loss: 0.5989 - val_loss: 0.5982
Epoch 26/50

   64/50000 [..............................] - ETA: 6s - loss: 0.5968
  704/50000 [..............................] - ETA: 4s - loss: 0.5969
 1344/50000 [..............................] - ETA: 4s - loss: 0.5975
 1984/50000 [>.............................] - ETA: 4s - loss: 0.5961
 2624/50000 [>.............................] - ETA: 4s - loss: 0.5975
 3264/50000 [>.............................] - ETA: 3s - loss: 0.5973
 3904/50000 [=>............................] - ETA: 3s - loss: 0.5972
 4544/50000 [=>............................] - ETA: 3s - loss: 0.5972
 5184/50000 [==>...........................] - ETA: 3s - loss: 0.5978
 5824/50000 [==>...........................] - ETA: 3s - loss: 0.5974
 6464/50000 [==>...........................] - ETA: 3s - loss: 0.5973
 7104/50000 [===>..........................] - ETA: 3s - loss: 0.5975
 7744/50000 [===>..........................] - ETA: 3s - loss: 0.5976
 8384/50000 [====>.........................] - ETA: 3s - loss: 0.5974
 9024/50000 [====>.........................] - ETA: 3s - loss: 0.5978
 9664/50000 [====>.........................] - ETA: 3s - loss: 0.5979
10240/50000 [=====>........................] - ETA: 3s - loss: 0.5979
10816/50000 [=====>........................] - ETA: 3s - loss: 0.5981
11392/50000 [=====>........................] - ETA: 3s - loss: 0.5980
11968/50000 [======>.......................] - ETA: 3s - loss: 0.5980
12544/50000 [======>.......................] - ETA: 3s - loss: 0.5982
13184/50000 [======>.......................] - ETA: 3s - loss: 0.5984
13760/50000 [=======>......................] - ETA: 3s - loss: 0.5984
14400/50000 [=======>......................] - ETA: 3s - loss: 0.5986
15040/50000 [========>.....................] - ETA: 2s - loss: 0.5987
15680/50000 [========>.....................] - ETA: 2s - loss: 0.5987
16320/50000 [========>.....................] - ETA: 2s - loss: 0.5986
16960/50000 [=========>....................] - ETA: 2s - loss: 0.5986
17600/50000 [=========>....................] - ETA: 2s - loss: 0.5986
18240/50000 [=========>....................] - ETA: 2s - loss: 0.5984
18880/50000 [==========>...................] - ETA: 2s - loss: 0.5983
19520/50000 [==========>...................] - ETA: 2s - loss: 0.5981
20160/50000 [===========>..................] - ETA: 2s - loss: 0.5981
20736/50000 [===========>..................] - ETA: 2s - loss: 0.5982
21312/50000 [===========>..................] - ETA: 2s - loss: 0.5982
21952/50000 [============>.................] - ETA: 2s - loss: 0.5983
22528/50000 [============>.................] - ETA: 2s - loss: 0.5983
23168/50000 [============>.................] - ETA: 2s - loss: 0.5984
23808/50000 [=============>................] - ETA: 2s - loss: 0.5983
